huc8,ensemble_mean_et,eemetric_mean_et,ssebop_mean_et,disalexi_mean_et,ptjpl_mean_et,geesebal_mean_et,mean_eto,mean_pr
14070007,339.4863417309297,273.2658450124868,296.5604689490213,419.7804401372054,353.31911976215434,459.4925053881929,1513.0478245702022,186.0771222279102
14080107,420.16877144098726,336.2101926411426,428.4350688144205,508.23847329008674,401.54936724006313,484.3762776234748,1565.9403208034182,171.3898422903427
14080101,550.562233796201,462.4811385772327,550.4057125348526,591.7886570330855,520.2618891453092,600.0173994768995,1374.997322049645,241.96337743200857
14080104,589.169497402085,600.8047828720987,623.6151665136101,573.6002637815806,520.9546834813315,616.1505516961837,1294.425863192581,321.18594916830165
14030005,310.6150249470595,197.6371747822268,308.8250062049495,384.98171668071376,338.29517326835634,393.0185539589674,1486.8280448122116,152.95575920073037
14030002,546.2081544618628,508.2721511320669,637.6277959220947,549.2494839026709,503.8023038958898,552.5866980367302,1403.3675305644158,243.3144330424236
14080203,368.64070635192223,325.5169251398574,354.79244861183065,434.3595395945622,373.8126537805194,408.1651940104208,1643.2142223288156,137.33958673018344
14030004,529.8379507118751,393.6814546702528,554.3728646597795,600.7896818017615,520.3714438551929,589.4435898707937,1401.7776710599746,234.49454256941613
14080202,409.4335599457873,355.1458734528928,396.9532575469334,490.685915633633,398.5906291920126,469.6371552785192,1608.019393411507,134.92607465956482
14010005,572.9462648911094,527.361985059678,590.2105780003711,600.9158568253832,530.3865631590481,600.208004167379,1285.312602917732,294.8382165911417
14050007,352.0858754475316,298.84876187386965,329.0462356258714,414.7611573842687,387.4266024465553,413.111186290131,1375.8033660642357,190.39355697830197
14060010,383.40546222184327,325.2514224441845,354.6476380569688,408.41991340244647,418.25444935920615,458.5326717377877,1273.5130791305749,178.52593203361147
14030001,329.4988587400758,243.7965483969208,303.2214438332804,399.18902709680566,362.83130742861306,411.1425146073138,1404.9440715669818,195.6864992817256
10180002,446.9094867822952,519.4543906501202,415.9941267623553,466.1759873901792,397.9865125288257,413.8493902144437,1244.592232947478,372.6113357152922
14050003,373.6012658055304,340.2604247928649,330.64708214843324,408.9223311966311,401.1797392610142,403.3872981360368,1201.7047093256745,291.1296411158673
14040109,211.1148052140288,199.8769228101086,179.44736745940574,261.7801130524111,285.6954581922413,221.91092354188143,1257.2603242476855,182.4439024608487
14040107,324.74669181997723,319.1504594113947,248.27180654559365,331.0313409843521,369.8972747552288,374.3547461437535,1164.149571331511,230.8167089345393
14040108,343.4441440760606,326.23528433248873,259.5633357422845,355.9394093024546,387.20357862780384,401.2712140869168,1202.636781654959,206.2370888125571
16010101,468.190943725465,468.4255519395977,423.50648715948574,444.51651883942606,481.3115415240797,489.5894074617137,1155.08540810134,306.75249222924475
16020101,603.2337336434202,509.6626794963416,646.0797041811254,563.9656368754353,599.0321020286157,619.0991154459321,1189.7521455187086,357.4829607522895
15030203,469.4246048523127,571.446009942225,406.9894205096341,520.8581079712529,431.9542875572931,481.1494861047563,1841.599606751404,221.8464240426556
15070104,216.5278463139844,228.04007766306492,177.6598744168886,247.795365439377,226.313785656147,278.095769728146,1973.345469440398,98.35600773328784
15070103,381.2580371192405,401.91161028738463,344.6315325306336,426.62492841004587,370.4433949570111,426.8291580539096,1850.6620067271529,191.29950704450044
15070102,422.8331551671535,440.7258064268448,389.5496425187131,467.16076980569744,407.3819408431617,488.3861817836465,1857.2394901836,217.7421738790125
15070201,179.24702914791172,182.60337233947095,140.8674937885978,198.6989420307416,184.15445779639188,300.7113525863713,1910.9786460672285,81.24127405161794
15070101,260.7819101689004,253.6140057112702,217.43680255114552,278.17397160192115,270.2907358072468,377.8595593013624,1897.8226912918703,106.04300935922308
15070202,197.91433062277784,213.11903805646625,150.80262219336342,225.8026135608424,202.331670404405,298.35193015515523,2000.9358424694028,157.02743574165737
15070203,203.66798691090256,248.864454558566,126.49523283983888,221.2723028052976,188.1997577733129,333.8415934107749,2049.405208278285,141.37379723582097
18100100,118.45913024323312,128.99711731511357,108.64956519917176,143.20682929632505,133.23817675947555,170.2599499998614,1966.1206414137891,54.11073780279634
13010004,419.6045367258152,396.6665447995438,415.2284063964769,457.1736513728486,445.2741545043536,424.374883367441,1317.645955916733,219.68909646010803
14020003,512.5486208644686,536.4113294454374,530.605923813311,525.5913130690208,466.1629110585413,492.11374265934217,1166.612892796437,286.00662157013227
13010001,492.3068806458178,531.6533823894537,566.7421182320029,422.9769146931485,453.0909043441644,407.4290579318953,1199.3846652426716,371.1339478010835
15040001,585.1930857297895,651.506990372018,615.5789989635296,622.2124851750896,588.8543468270695,507.985761948356,1555.6057146730848,364.7647127673104
13030101,373.15460526710217,367.6792632771336,343.09272937658073,454.67709482348346,406.7390790321739,367.94122162681066,1676.3618788753702,282.2740594711613
13020211,338.5589925320668,333.1431765640246,283.54776101211024,423.7787399430562,367.0654907429692,350.28964851466526,1673.8755040394349,254.9854280840934
16060007,284.8713196031236,226.5076210775861,228.34745842734927,331.4516990013636,314.3815975371095,382.0916973964716,1239.713263415066,260.18396415698567
16060012,246.47246220583935,179.3062192332499,191.88754455661197,326.2622442717664,261.47320540638594,378.80233703631626,1413.212414936799,147.48534609537808
16060009,290.9509813555729,216.72212621233516,237.2771878998805,370.42685642466927,306.05537406035904,425.2813697997539,1493.2547662550971,165.93795988561965
15010012,189.29946815439263,114.82061290886476,159.96672207443066,271.8948920867199,188.0771918991315,328.37696019275694,1618.4421071614331,99.01934726375208
16030001,461.7573334198278,477.5453078350567,481.3520203542872,479.048080765928,449.7757357150552,489.50332651355086,1285.6250164353337,280.6379990878453
15010008,498.3229545161449,352.181697924907,534.1033093367411,589.8522762148002,488.0762298094338,593.55065249058,1568.0895117473706,274.086342297335
15080301,378.9893194706914,329.96174359123944,339.6586254568503,457.1844654331182,403.9863351384249,429.0445635928907,1849.0288826861815,303.9663455738361
15050202,435.04352517101336,426.39996573218514,360.0211927098932,496.3434582822259,431.40753974374735,521.2734004549894,1766.186074115818,316.269889389792
15050301,489.7692377014491,597.7808408075967,433.46410286277694,508.6795306947744,500.7169368361396,445.7238972434144,1780.0748388495786,358.7238745735186
15080101,299.0486359219267,330.6553207736668,226.96374282255888,337.6633728125625,321.1219382153618,346.48202184672385,1978.455160463576,264.0627753495766
15080103,258.5487282192675,375.4731529305224,173.2918357749537,255.54288365518732,199.55908922170548,383.2082645852074,2197.8233874450902,133.6346356850351
15030108,254.5638058081437,291.3348422674836,193.72704789876144,346.5617777141824,223.69301100761143,340.93304653849674,2023.61770150824,74.00875272775193
15080102,337.1222582606796,517.0020492105908,188.6168521438481,318.63441921986714,276.56256748397004,504.5026254413426,2150.087119865372,162.30176601312058
15080200,550.0371121122706,725.1118342983793,525.4774824169739,559.0132437438425,569.8846664963685,437.41395302897024,1817.743790193562,401.4815479794684
15040006,321.07494846985406,274.1027813829827,265.8557749536716,384.622093017407,337.5410008915514,429.46713174645953,1813.731342098922,260.042972854867
15040002,425.0915460491272,475.82411314269,358.50851063463125,511.6415129725352,422.5486246051355,439.44289670082793,1770.296119670877,298.85650322987874
15040003,270.7869205808912,272.84532046593694,213.78896263297264,348.5146888044842,293.4270482136383,296.6955602362524,1811.566939027616,273.2057692849966
15040004,634.3799646008396,681.6344770160366,663.6681645715779,673.6736089759987,617.6043809308173,595.0559936070268,1640.4732040993244,301.3961253038151
18100204,429.7354264328044,385.77918868705217,469.2659109197708,344.00094855716674,425.9678416716869,478.8769837885319,2009.0083729351236,17.274256752308474
15030102,150.46839381534437,183.72471294376925,119.27405538866248,177.75038355764718,186.2739128804733,166.90379393588844,1828.8868721528197,84.76845304790722
13010002,491.8066845913572,475.8085645345021,465.85800873888405,556.7305399395137,501.8071251658927,498.6180025797111,1388.2808279481949,215.22981458307493
13010005,592.1041364313295,592.3108354632978,600.0395592789113,546.6343418808123,553.5706245895017,599.9893459592571,1312.1249906186754,319.7082242808584
13020102,608.2425542173544,534.0423635857253,613.7177491068479,636.2568480809343,591.2260723650688,674.2366791281305,1455.0162771032797,253.50344964539207
13030201,271.0334077450384,264.7426162883356,210.1886062401619,326.5867218241609,303.57569886422954,277.6412981613533,1867.458267582212,270.63902222049063
13030202,275.06174861229727,275.34459014039084,227.82807944295087,389.7774156926946,311.9564114980159,257.7294730019983,1764.8998521417163,270.4501485139125
10080001,407.76747362518415,438.8479610718115,363.8409551448409,391.8414585099849,412.719800968012,379.04840377189663,1053.6667959336626,523.5788957223459
14040101,426.5828054809885,452.7254120787619,374.4102743459223,414.57423846889134,460.0113084386088,385.3726422687342,1040.5415300909572,428.8087526462373
17040102,539.8028887900962,620.9272645704157,535.4652179218901,457.1087271330961,490.5842848577093,473.6784945090084,951.0147776559982,763.3065098217774
17040103,592.8157361769895,612.1895896039713,609.8479979620788,529.6059553012286,554.6845510969056,535.7234623205594,994.9215710053908,749.8855873781637
10190002,626.1357956637167,613.6519742856289,663.8787901597418,688.1420763175671,608.6740236675195,572.4748043316112,1200.9200614886672,425.3400856472293
10190001,436.6534149274188,474.5499688792469,436.223298475997,506.1783868966463,434.89844752104506,322.86593593553346,1143.80060929465,325.5658443374433
16060008,295.48702378871195,225.6016891206766,241.9930192185097,362.81901111360327,329.440137269942,384.5302807329133,1310.4581373845178,192.1378835641659
15010011,260.5502385510856,181.62561537279277,195.80212687360236,354.37616091048983,274.5323187522856,419.9068659773001,1480.3480123970162,148.23547893255764
15010015,266.2264335015116,256.8521211834368,165.45833126208913,336.840698507194,221.92865873660867,505.7024191474295,1591.3464324971185,104.91122841531796
16060014,191.39022550551957,128.12599002785288,143.19850433269778,277.61778902541545,199.0999726269467,365.1460875948138,1535.634778019574,114.44178030773097
16060015,224.5475165062726,191.67743008544076,172.43763953765986,275.8061575687069,221.2961732901654,401.3433625548817,1731.8002375719063,88.85176602126943
15080302,406.2709545710277,355.0471081660651,327.8273290047899,459.598946709172,415.9303418203944,498.06147151086594,1854.2412689630253,303.0144907520316
15010010,273.23822590678947,145.60976201761616,284.32576349368253,347.2762087510552,287.50188189071696,388.365703660436,1744.0419640870753,141.31439010168486
15010005,394.13217632341554,304.7879754427344,360.2389132260038,461.45530142599824,347.6758693285043,562.1563606370461,1667.6086886735995,147.51197895078235
15030101,254.6411155993352,243.8904865455612,223.0942767920626,291.0769769570389,212.71012851779676,388.7111510075444,1937.917054237004,66.88289978648952
15010006,340.41584473246786,262.552889419057,306.2722051694214,400.5262394196213,328.1450328311907,480.3457119859588,1619.4300696782918,203.48048551595443
15010009,305.1681785957915,261.5862009111842,231.79601701987983,373.22201256918487,305.24967420719935,415.24843113681686,1598.6451034100685,214.1894038352065
15010003,422.6394547324484,366.92693373428045,394.0251679660693,500.7529120873835,413.4361342289816,516.4413719743735,1598.4678439409888,227.1971783385544
15030104,265.3064601387903,271.71764765551603,215.61205505283397,282.0304607827604,247.22861616116612,424.2576907952246,1871.5165856830429,40.99560229525125
15030107,429.667289329444,479.48488581393866,341.0674899895473,413.9437774360663,344.43494008265736,660.2986236223524,1953.5625755312883,61.25162463441215
15050304,361.2088395285752,409.65016540916434,304.92667699795555,389.13812097940126,403.1479440197421,353.8780497897907,1814.5994501781008,299.81217856819126
15050306,278.6068636805685,305.3787486053822,194.1215245790558,297.8768022716726,292.39779507579146,379.8189027807848,1925.307252718021,220.6486328691704
15050305,253.45599519242697,236.25720813789584,201.91490719180945,269.9215832047,289.81534881700054,344.4598730670944,1832.3459840875091,229.85095235119067
15050303,344.8098990410787,379.1698072106154,282.60394064815955,357.40312883634925,360.2115440680879,416.5787406094309,1918.678964209916,169.34750936951724
15050100,359.70297166244785,394.31574800968576,297.37589043534604,392.5649247309119,363.124794606925,456.1088984468675,1848.3798142649132,181.86450052004443
15050203,476.1482027933209,535.8232692761776,415.8641654710897,519.5556213010053,478.58702455976737,492.7226765429057,1780.5233116693391,289.64397414300134
15050302,538.558282071224,594.5102781809413,389.6726754378849,616.7451873067145,502.3948973412273,628.6427040908792,1649.249727417506,357.5689563410848
15050201,415.1117374528865,423.9240215841069,402.825760528044,472.8398659854474,409.9272414643291,439.85528348379313,1785.889674766516,322.2751112252701
15040005,460.1787306308164,460.8823590263641,416.84327595685846,524.3679217891938,461.97556155771946,497.30547263852367,1773.0474151936728,247.46399403395736
15010014,209.877526804156,154.44287909560646,136.74185416890506,264.77432564783265,218.0814490184455,357.44572340964834,1697.5183536191494,146.44244195484717
15010002,475.97928024293134,381.4870914453159,440.419369425476,592.8878952059587,437.9553232932207,612.1898174951214,1596.8913082786728,191.1375975270196
15010007,292.401972080004,282.82960207416613,249.73182826477887,363.2648362683548,302.70267928023776,346.5135146175659,1715.950486057886,172.1541509898321
15010004,330.70096342079967,275.65918865068693,307.5731775207688,404.4875575180835,379.8025705018181,355.6862134464673,1555.7313496840732,234.0196126956641
15060201,468.1814606678669,537.1260218259592,409.3276329515832,505.2586258027738,485.9037648019655,464.86455157103705,1589.85273800165,283.9690522918313
15030201,394.4093271363936,476.46080654683794,355.1159762928658,437.153232930129,395.2013515567744,389.3266118135926,1729.001208773807,205.49291255405032
15030103,218.5301337119891,229.4895314712371,198.365979048166,262.76120449264084,246.74714524848767,231.1180896590701,1847.741448321303,116.73813957200164
15030106,132.3065080700309,83.59603561534955,108.11832428766436,152.98245920956543,160.9546929467696,275.8999849933372,1849.373367514858,45.85837465395584
15030105,155.78270111084163,138.9526906809876,134.46189594971463,184.2683180325979,167.5647176811681,235.9496488313769,2046.5887721234144,78.5058988210714
15030204,237.1550701860032,253.66718506430288,185.91650374016524,250.07844864870924,217.3673574492428,375.709351358212,1972.6515485922328,115.59103670244689
15030202,469.7263078540954,571.1748207985196,452.3867181726875,496.3389831812727,460.0284525829583,441.15770623932445,1747.4095869400091,210.42722195337348
15020011,278.70667975222824,301.0835596944141,225.9978831379937,345.589865795929,289.564015782854,339.77460332446805,1768.3012383305895,135.38549923064795
15020009,300.6261389739841,296.2918671025368,247.51776627821752,359.0271853753361,304.6749022520906,396.31689048195904,1700.9290500426214,157.84961725521444
15060102,804.0886951832767,774.0504020057002,950.267605832292,734.0388036894461,774.1465452733515,770.3860863403186,1513.6529587722655,403.1501094043264
15060101,704.0680486937772,790.6753687174067,790.2943875043572,672.921942818132,712.045156569864,596.4724872184772,1556.2371632891204,370.59469915196905
14020005,505.221146157232,437.64956886174303,488.4733343164438,533.6865448476821,489.2917904272724,638.3653248646307,1329.6408129837212,195.20624006082733
14080102,737.288211739763,653.6946860819855,831.6458009685637,745.2545265434009,674.7598217255074,734.6994987480664,1301.9872643834271,312.27647150205496
14020002,580.3227916351756,611.5399848006525,617.3666294850746,526.1716388200965,524.2048932239353,570.1694323507575,1206.0992444844333,310.023242286444
14010004,665.3790118684617,686.2534635441739,708.6191227095132,615.5927902055565,527.9767491154068,655.7796638313042,1090.5620414385646,501.9136842195525
14010003,618.2625780356178,591.7824335017274,673.8002667608368,603.6271474252611,529.0879145140289,575.8686825189982,1093.5642507547864,438.6539063171142
14020004,708.7564598977557,708.8431889055821,783.0051185117248,658.5913898391692,587.3996025223101,730.7903185481567,1226.75881822493,373.6482669332193
14050006,501.0801283404303,435.2987327420048,513.1628417918863,551.6730778043642,521.1077882395823,498.8860194814595,1293.0730432865996,287.43593483194854
14050005,596.8696093877644,510.6698443660283,675.8880693552323,577.8818963667001,552.939146744075,555.4513992689783,1215.5581516968946,379.9074437944243
10180001,518.6605147793802,560.2333912979144,502.2903332558331,489.3423313389594,466.449082205563,384.33628267194695,1070.7281691312046,491.725162151231
14050002,418.2489484002512,335.56909924322923,386.8544918430683,457.449906496102,480.6255428318092,445.0323211834072,1209.194945289734,273.42544556546403
10190005,651.0205429647656,646.4017845223395,702.4250158761339,687.5086726070526,619.5075119969965,550.9152001355515,1225.544773189784,498.888032459869
14010002,548.6107960244791,600.2615731685041,597.4289730634116,458.1819800846287,423.8274125321055,430.4206528885524,1052.7049342049995,515.9048741968119
10190004,576.8842235265731,530.9588374791033,632.2212066569202,626.2864675481424,531.8695374856361,502.9019642016789,1087.8227194997296,458.48344810427926
14020001,605.2383461711421,664.8513613736928,620.8487794224051,489.4785169794168,472.1527409100143,590.3384729478998,1061.9186309150132,436.7267293337589
14080103,336.3058432850312,304.6389725244381,271.29764551299627,411.39703703118334,357.45772832951144,383.7208235228344,1492.3324911315103,158.2726981400401
13020208,342.4249674872083,326.2788476588865,311.8593803675509,401.6195374719734,386.89782763147065,334.8655633545905,1522.1452257146711,304.47975720941963
13020209,276.8692039703732,244.55225005826395,235.8114678756679,342.41279398315737,317.66699934350925,332.9852073687146,1651.4674811246662,264.0641790693791
13020206,420.5074672355584,397.4289808259196,350.2017989426559,482.6118447441133,430.0981496254979,506.0827146906576,1511.3433967420335,228.29688562614788
13020207,335.60249552427086,312.77848773747115,317.61285226519544,395.8402398800713,363.6349048103903,383.8208105246728,1595.3634936919366,205.8488931440312
13020204,284.0763378834277,222.6174899514349,214.0860481446772,384.4452752259382,303.4890263033323,413.2308828049733,1622.1021228415525,209.0504671429609
13020205,237.29162313347604,217.37357863469725,183.57399074992807,319.05940064239905,277.1059926133821,275.0757602511396,1599.1252839953083,173.92068247975732
14070005,354.72165481556635,256.01999613220715,326.405152382766,431.8302894830032,359.8559480370748,537.0061407811468,1522.3901113425295,155.21197807126038
16030002,459.7216708198417,419.6372535050174,453.4365560939253,518.0900959706726,462.763461160625,507.367005094515,1251.087143740924,262.7390906085064
14070001,312.18141901375554,163.4118463661405,312.5858036970389,415.6554014358146,312.25584045734786,485.6841710077948,1684.997739917118,108.06146579968834
14070003,342.7048866548067,320.1161932315736,303.2292187618132,395.1521137313176,333.45130720028686,485.3614303767429,1436.2877258748117,177.97896812681296
14070004,207.6985273038442,97.10015100501384,160.91752884315125,275.85679490513485,235.6408242044746,479.366996687212,1531.0011304447153,108.74050254797056
14060008,239.97845884479077,139.19619938044823,189.84144103547908,308.861476989274,255.5753168164432,476.486593087907,1431.1429742343832,130.934049187687
14060006,435.976451226537,379.29453310123694,416.627312125597,507.80017359574407,427.513683266438,528.9199383394259,1379.7894325706125,218.93299354680545
14060005,409.0910595623223,346.1510649318215,398.9036151522581,479.0291392387277,403.2982555660103,497.7692895560768,1450.0731289094497,179.03873881290113
14070002,261.78455639278354,227.64629615999888,206.76871453604463,312.53265654389827,264.2814030127502,472.8774311267136,1450.924875477196,136.23287660565933
16030003,497.5079125195344,448.2862076988708,493.0849477789237,539.6827043388873,478.58792799982615,564.4628442314657,1342.226412620735,244.4183352518643
16020202,646.8794574568277,493.3962500574872,679.5240871447206,660.591054242783,645.102940290113,704.2512238637797,1159.282915944182,361.73456768476217
16020203,672.3340010217219,544.5959098602857,677.6820113055286,636.3502985445378,642.652433176334,759.2364002173945,1112.5257678117416,411.9810621415662
14060004,506.0573604311902,475.3476785047279,531.4740020584516,479.1156266489116,484.2035856927096,533.2793700051328,1262.16466862266,300.403437105724
14060003,475.3109017763548,462.0052199696154,448.87369594506873,472.2882280934813,469.0592196068412,528.2936541430851,1278.5625049333448,277.6052746813796
14050004,266.4608004863217,273.7211268529616,190.4439182452937,308.00371217533063,311.7718592202529,300.32606274778124,1258.7585525131174,227.346216373509
15080303,386.09352853215273,427.86142570950005,354.7982139087529,440.2173960575959,408.8554972421538,290.12966044156025,2007.8272378118213,314.6020408715164
16020301,276.2868608070479,205.2840965486825,217.9909780788316,349.7208958970035,301.2791799920997,397.9657606972952,1447.942421529421,190.40396349205156
15010013,349.87737921144026,308.60947290773873,322.7202791084921,423.261889967874,346.9144749402854,476.5047152632943,1604.554834492954,157.0905276752573
16030006,397.5000426904628,349.7784358453053,382.81235518085504,447.2447170671828,400.6683719021406,487.5524268398311,1541.3736272742758,218.4769600297816
14030003,510.60926424583687,498.0631260679557,633.7199909609094,506.4642353477497,474.135555543502,455.3763880994364,1425.871004102036,251.67504606403224
14020006,544.039386387665,528.573228748474,594.4000130005018,492.66045635131377,505.6635850625823,592.5348391872203,1309.471515959059,246.85974480896152
14010001,569.8104403290162,535.0335170904413,589.5690721117744,548.3778778399294,516.1152611519035,477.7293156798512,1075.0924521867669,477.3320252586973
14050001,621.8687166832633,527.8812346173214,646.8790597621479,593.1522066312211,566.0480282430408,613.6918556304611,1108.8911477684092,514.5044285290077
10190006,598.6320869567014,520.7437848751225,585.7434541176882,647.6504941949813,597.4692800781418,589.7913968884332,1133.5809374287262,460.4114296629172
11020001,531.8879489982041,557.6271569451864,555.3707322760937,542.6172265970984,491.2011671978673,475.58572476799407,1242.3034211297288,291.9701458428761
14060009,286.3178379627538,231.98128803791568,228.4367768141424,332.876728995464,288.8555360957854,506.7787665995559,1342.229737041455,178.10664508486337
14060007,374.7585278989897,315.9449244659384,331.3101411774996,441.5028062027441,372.2380596006018,510.09002853825183,1332.351753318256,201.28149781296415
16030004,548.0949167407199,477.55325946461534,584.9373120760724,567.6783679261813,532.5775755336393,571.7521469367787,1291.2645856177228,300.6978918129855
10190007,549.8325921381298,552.5626511893768,566.5552619562095,576.6217455144608,545.5054728535713,458.1373813061728,1218.9911660588623,465.5600508188296
10080002,368.19935485793087,330.38085270583974,294.1059617968847,366.7439948269732,425.97015164520894,404.0919422571856,1065.1621479578732,394.6625357979031
10080003,486.4915353595856,502.5268737995902,478.7022384980304,451.827745305512,494.5689791638112,435.46850804809714,1142.9494600712558,473.4348135748107
14080204,249.7594260074817,185.61345658089084,275.9203606113629,285.10519181870245,286.03295821680274,282.2169929048925,1765.8276600220747,83.27794646654414
14080201,261.5526847983037,150.17155346854722,267.4533144635087,312.9036479698366,283.5786679365657,375.7482153792442,1664.506983835836,88.33413127677991
14080105,305.58916973641504,268.9650743838845,285.62503118889407,371.3436666238932,307.4230787632169,380.5992525218048,1611.2161336457443,115.35137656974314
14040106,434.0368330148794,393.1019818161768,429.5518860820867,448.1552286729743,459.3115551229202,451.5551763686691,1229.9792148098416,227.6619535494197
16010102,513.7493692786559,460.76072209620014,472.5402339328379,537.6415330788137,542.0127142368659,508.188067967932,1002.605826847344,418.2408741496951
15040007,429.1113706244144,526.2723834255215,401.49938126324537,476.8484505162488,452.6640703906339,391.9258047030025,1799.5721683046554,250.1329428895993
15020005,420.9641137076017,376.3844969298048,427.1362359298298,404.7780657535546,459.46810726822775,463.3948594146752,1603.9548331815647,267.0468270464153
15060104,668.7902686575833,578.9428329447231,726.892901232009,640.6810494244546,677.3925911424998,696.2351360358789,1617.8691446071027,284.29711711921505
15060103,653.4173386394702,660.6006986204782,679.1396476085822,663.7887371285237,660.4827543286198,669.9531690974009,1755.591120675381,269.3418226999757
15060105,658.0928731443764,601.3781055082821,735.5623832947252,657.7226289999937,654.4590747195277,697.2067019976178,1801.663017463192,307.5688697894509
15060106,424.88962734574034,460.3717210263936,353.2572779718469,462.4806918708909,397.9667710513906,561.2185993965104,1871.5138437604512,162.4719023921542
15060203,599.5509801247446,584.1421807755504,625.6555815315868,621.6352670903225,583.7901673061564,642.27273450231,1805.9726089792337,275.6124058642363
15020008,295.37829734354455,248.232057839414,286.1448574635071,309.22841529555177,353.7920904504037,351.5393737381848,1614.0397613829575,178.94752950537952
15060202,619.2917802007663,715.8595030466965,621.1346100556789,630.7271068218353,607.7433209111621,585.073125800525,1613.402677897002,313.48326331263013
15020015,413.9293125402583,427.5829295364527,448.77045451474754,417.2757362801305,472.2167104999388,359.5034460878775,1589.1485351664742,292.94386751840455
15020016,223.90582400933357,144.55799017058055,208.96662818930537,281.0376917893449,288.5308820866411,282.39510672445954,1637.1564225441512,152.7741570652328
15020012,246.9846967806737,156.8603295953428,195.08398915245388,309.0002057076957,274.54241779581207,382.9773322455842,1681.9531447179795,80.44334487301504
15020017,205.32654084529716,165.95639209043833,150.019038231586,258.75121120222525,237.79632691615512,294.209757083385,1696.637676203977,62.15045231737669
15020013,218.0210525656197,110.91215348644825,177.37837057651808,273.7474761108516,262.3926664179092,343.4356289086508,1751.4428768962057,86.646895826311
15020014,189.73310522685355,124.86997746376164,131.84100971511478,257.1082439611076,228.4896821749469,294.95846282964385,1796.1049664085124,96.79803702311602
15020010,489.7134616491082,453.74293972759136,500.2488233728191,444.5463734889948,525.577839366448,563.1251508637702,1520.410093658481,266.09477116259137
15020018,212.25282840632372,160.2984206416239,179.24733009905614,269.1904317881315,255.8448288276612,283.62905298872056,1672.3225313318646,83.88986576016548
15010001,343.7950567892029,217.39308635636056,367.115923178997,417.6838080003508,351.0194833277387,443.9034140024258,1657.1160782592642,192.64854034284107
15020007,230.49208463852133,176.05162028550458,146.45576993703438,303.4713258647117,242.57520819276124,382.0652010496297,1657.11470955091,175.47406963376983
