huc8,ensemble_mean_et,eemetric_mean_et,ssebop_mean_et,disalexi_mean_et,ptjpl_mean_et,geesebal_mean_et,mean_eto,mean_pr
14070001,327.12282600399215,180.33028870490023,274.11576884403286,412.59097442910144,371.4820407170018,442.1199563241773,1518.6765002091174,254.8917314794755
14070003,341.23972620824094,276.7026664231124,243.63578176933856,443.107590334915,356.9350846280773,398.6728698494159,1229.657627013173,483.88219083190376
14070004,223.4304529838229,101.88484530749344,142.85406250618604,289.16239829123754,306.66127642387335,337.6588400381881,1361.5200645051136,241.3134646669149
14060008,240.71334714163888,119.541203119722,148.69719522639517,336.31906203482987,315.0482937682109,335.12547498613816,1270.0303782000285,265.6464774440668
14060006,422.23878855654993,371.85917254752,330.30714040192385,480.4781238395736,435.21137109515945,442.72843810764977,1170.466139164464,502.9795825299072
14060005,395.20645015759993,317.76456861617976,321.1801090018219,474.2491699078964,417.6822883134764,403.25075036185694,1228.6738905042396,459.77129235502434
14070002,275.62869134915053,213.19458925565613,169.0613421606156,391.5641570976607,321.5762386715656,326.8351465382501,1227.2900133945102,395.3697927334579
16030003,531.5409283070298,458.0862768115935,437.1212762634321,617.0624635097544,521.2929042333503,551.8700988837388,1165.1966161350306,592.4133557548778
16020202,600.0210982613609,456.6782664884464,536.2697071377522,655.7577487607424,599.0422832971501,594.441419694427,958.3178314164,821.6079934816725
16020203,571.3027927972539,475.947254442364,500.14126224161095,615.8536656086959,533.8970050933757,553.0903491794925,907.9765721916144,1022.2358115023322
14060004,477.76788390021807,436.4090361641626,407.6719579997519,537.3151112603623,450.4573611240753,424.2923127413464,1009.1080436422562,738.5958879918919
14060003,475.40773146308896,472.01848508193376,361.24729678463547,511.5074447187882,431.1879018927681,438.91703301633805,1044.1988584860562,698.4868646963885
14050004,310.0954608192838,286.4845136692465,180.46890287503336,375.0901422827023,347.3650493688447,350.45833421830343,1096.0629050090945,387.6787049817403
15080303,305.8170412385339,404.2655487922692,308.2624393192001,401.3079423263191,303.68797552412514,204.48989172394388,2111.402845025753,265.83286209850775
16020301,306.5854501365518,242.2849116555039,203.99741900798,408.0543858006626,351.1347239375462,338.4735258744896,1287.2248092419454,451.8237203926387
15010013,362.1732659224313,296.7725176596353,300.06157007362924,446.511952406215,403.7644943811165,385.38583789201294,1455.043173746129,436.07337204545456
16030006,433.2242861956285,351.6218071941316,359.0355412385727,529.2561281502212,472.41217491810784,447.9644312647384,1362.6850400832936,517.5671697240722
14030003,552.6744153999093,541.7467004023375,536.3963315020939,583.0119523220253,501.5472063326068,512.1295089428019,1244.8803876664535,517.9694873964169
14020006,519.225303672101,499.2203347250311,478.32924775072536,576.7226857477817,498.0786065639492,486.9078983966916,1128.306544338586,451.0245475323142
14010001,544.820831977126,566.2467011874385,489.3214764243762,511.36557123935984,493.1042719524359,506.88831634263903,971.3543293851928,785.4166436126238
14050001,592.9434769933982,539.8763986292172,548.6458939740183,601.7799976055802,555.6141519168533,610.616908411953,997.3899758969887,919.9318099539058
10190006,554.2076081734155,501.5573739493266,513.452786271508,632.5168612312931,565.6152280927594,568.0572073177811,1104.371193541827,571.6537163258048
11020001,481.1418731232746,491.0236453983086,482.2306633053925,543.4846335352594,448.4734372198844,483.7115810892737,1171.7653501168,383.0768658408017
14060009,301.9458203469521,215.08107039486885,194.212771138288,415.2867200281295,341.4074239371955,350.8974543435447,1155.212029704766,439.1750697517114
14060007,370.92538462578153,274.3553505459034,279.77378210392294,499.2755542525873,421.3895143793938,375.368201409624,1112.9429687719878,523.3946673333651
16030004,566.2064276607903,490.34767241405,492.28196186624825,608.9266172352704,551.0765274371867,571.5286642959741,1090.4621151313204,628.6773034114553
10190007,507.9596442182267,532.1391530045773,492.5106446138889,561.4946697976616,498.860029210956,440.3425972453367,1188.0234340465752,528.8361869872075
10080002,314.33332908077733,280.9128669513618,224.40048732335893,378.0017231085996,317.44636009611,318.8678052973005,1036.7920911032468,421.68727257618895
10080003,418.9289196105752,420.99328148984114,372.5636736261766,438.3167593330994,375.9709545354541,322.5310747653989,1091.603638461246,547.9499723230566
14080204,277.8687866910117,194.1914366835596,246.21217762856267,329.0798369302097,319.82909585905946,394.5693046671594,1610.888179645224,204.97777298553723
14080201,290.4357625656841,172.35368473531017,232.19130142544424,374.2854045688702,337.36850888203486,374.9509275356317,1521.46189709975,236.4851729875263
14080105,349.555414510107,288.97962801764163,250.7321016340148,441.3477192820043,372.3529915479628,443.2654142900653,1467.1030475834257,256.9580120674055
14040106,423.9102837338867,371.2925265558122,332.21897034615233,495.3644736143411,424.2906462702055,424.470172920148,1026.1164036512382,450.17824110097376
16010102,422.0385612537887,382.0682044629956,382.3950783843384,498.5021410983852,406.8879597881714,366.0216469965968,870.8016909763791,670.1494698796308
15040007,422.66721900485794,506.62509613856736,387.93025222091,454.6457861723188,455.1415083358573,402.01672418745534,1748.6688758764362,274.42681002521374
15020005,414.7719984997551,340.61810898122343,400.22584649772887,461.99716137727785,474.389952110221,425.0282384608175,1513.749966671514,307.0029223726334
15060104,667.8155401666653,548.2183375613594,706.8169355750034,673.6440974172875,691.830709722452,695.7482661559065,1557.1047166524295,346.7317977114324
15060103,673.1167699985059,664.4088819478239,676.8255663350839,687.163090379969,680.2599820011076,682.6352658096584,1713.7078499973188,372.6680833934703
15060105,705.7226715495099,621.99340776025,773.624104690839,708.3867161585057,715.3809960378371,701.9176247633353,1761.167134971662,439.73818705206855
15060106,457.5789974491336,498.40451090973966,379.4620943004557,484.2551556578952,443.70364214934943,540.779142006961,1835.5592706929688,213.85136998522984
15060203,601.4624472687104,547.9822729291643,626.0843986090714,627.491351200138,617.3658184482458,597.5191387570408,1766.0635536298687,381.8436117661987
15020008,299.27681213174213,246.0848678019593,275.37305645439454,329.87878801246995,379.7545176140857,346.17162894849565,1487.153732414939,265.41016022974463
15060202,626.4530376987975,667.1441267476176,581.9612331060996,626.7947982674351,622.8437663701543,663.9718451522593,1547.4626569009783,464.7337401288815
15020015,440.70896854626375,437.59175716791714,422.36672042368485,485.6544687022971,496.4497717159529,400.83727818435153,1459.5816098230146,425.3313821371307
15020016,267.30408040632983,142.84795664129382,205.21462771472065,328.087316298343,351.4701218566158,406.3668233447196,1518.0137823518885,248.04145168052904
15020012,270.3322484621679,156.1410653285464,193.96890934741467,344.80091930744925,321.4284520878649,508.8138036634464,1540.016873418698,207.83091467419575
15020017,230.5786683337273,157.5633013339409,146.2552336919281,286.7572711066275,287.216692129392,413.6990961330104,1551.4499954136545,199.15734699259255
15020013,239.933977742025,110.7695962588613,178.61695367937924,310.87079108405743,311.0832554338628,434.5627094861294,1598.3801974447715,194.54484749915585
15020014,211.1176014050986,127.20892538005742,145.3359955581238,277.89315307162644,273.99402661780675,347.1146467858715,1650.7406849043962,198.0403455017025
15020010,474.46172467365847,432.6890229280992,469.7837129359695,495.0445430741467,525.6447892831168,499.6405672489857,1424.668238730029,349.6146498760264
15020018,231.64949940790092,136.63133083257125,159.60409190166405,296.6923435677929,291.5387474366422,390.03133834836416,1527.7005423314922,176.49090304556665
15010001,357.9579701876656,192.0898079697666,328.44955530826115,447.7676688202232,390.8636084858802,521.5688545957856,1511.7028091718848,329.4331866961881
15020007,286.2187594727465,240.54878871597,146.0310079701249,347.90551783935126,312.97042854980714,462.3415274993809,1558.844686913051,197.8778432581468
15030203,449.5572058582634,507.991666533796,405.7020705025728,499.5888478368092,466.9001695373933,409.3295436536968,1794.6825070939467,267.3124705054144
15070104,209.7667208692744,229.03033165787488,171.4535276304979,235.17228880908328,263.14185710356946,223.63693247634328,1943.9695937483305,112.09330760652324
15070103,360.5804298898918,355.6303360841255,314.62155733330763,396.1856803302071,385.29162250551417,419.6832454799704,1828.979589315059,183.46622280236477
15070102,435.1755735904457,420.58802371350174,388.0173141622956,473.3838998828085,448.9070599971636,500.0913600242413,1830.3772406228852,243.4122384969403
15070201,189.56032138626145,201.29530731812048,137.89877056365302,204.83660077557863,213.43362509978505,304.47697380583,1885.1021747534624,89.07850075019729
15070101,251.97137921875276,247.98999625671848,205.27288870774464,278.05257077366974,277.23786067015163,342.615005438086,1910.805067195032,92.14669909073812
15070202,157.55148847954925,158.71894685610624,120.96568606075684,204.4139160447197,188.22398884056355,223.08922900466015,2017.972301618464,96.75059227749944
15070203,168.33475312008764,183.80823659240227,117.3308244154746,193.72592339290355,176.16100119947703,309.413099066772,2048.972230171875,96.7951123619318
18100100,138.9395485967056,131.988833211559,125.9611329603182,130.21567980751917,214.82886575562216,203.73587420952552,1876.173131681823,151.68029880290572
13010004,386.63390792999473,382.32273463209145,361.731671371461,438.2811624868868,426.4170660530598,405.2866976024389,1217.037808555786,262.0052015285752
14020003,493.207123080938,520.1477460542292,437.8611869336366,458.9325521090635,473.5978445943888,545.6946836896423,1024.0060785545222,391.8044206696522
13010001,501.9397155826057,539.9090538070177,489.622637140685,503.4651446720849,472.8799246105913,477.9659697638805,1034.8261296072233,612.758828881217
15040001,545.3505859364789,663.7101305795039,611.5934954281431,609.108605997881,537.7620648798857,404.4074550142218,1586.060362827904,299.9918645122624
13030101,335.8670327752672,390.9384278976293,333.0635987580501,486.3071239310535,332.84661760356494,312.73665672749524,1759.4013833772913,189.25615067424852
13020211,280.25565771254827,308.7412928579042,269.50801829333,364.80803905714686,304.89493181502087,289.3705179877491,1742.6226928323308,181.1084004712783
16060007,306.7290489770649,244.30915786073464,190.05842555325967,332.1740223060006,312.2820607597837,447.66635609720095,1101.892758304429,465.910443472624
16060012,274.8345528350401,194.9322447165493,174.40479337183413,344.4069144660059,322.6242210956932,427.6802928254585,1270.9511178785888,285.09428361366605
16060009,314.8832551531163,221.1507242697807,221.14181440417903,401.4110132737207,384.8557149636306,376.85043895816347,1329.958652580811,409.256532285472
15010012,208.2001880283609,139.687206581948,165.41208938446053,258.1580140637042,241.1639734817352,329.276442474681,1553.6848507059228,204.6076468921732
16030001,471.8638390429098,455.1203857670731,408.8308986558094,565.592316097366,462.4878731543685,415.022861875264,1092.9901424185734,665.4486712454587
15010008,485.77081923146176,302.18400278110016,469.9391719135917,615.749611542634,504.3935031291613,508.1846708922183,1420.3472566454086,583.5658292521748
15080301,318.0964358378528,329.9718131078461,303.53822852754325,377.7566223642785,335.5165958510312,321.9985544570105,1924.8132406344143,242.83001826884745
15050202,378.5419072802726,411.84868733196254,323.183864574653,431.0453712636535,378.7149055324983,425.7714869659978,1829.329702607187,279.7216557760238
15050301,394.0654973987552,474.232638440256,358.1125371589522,383.3853211953076,407.02247880591295,440.5434621739904,1823.247470744833,262.3829520008774
15080101,241.28697063307257,250.7470930110381,188.55609670084425,276.8549161387341,270.31155304222864,324.8787703472559,2018.07197621054,197.2282442009364
15080103,199.52805798869255,235.3427739101645,160.25651810402016,219.8055992650936,160.0002755909673,339.1523833889506,2166.3800224788984,94.52747628368276
15030108,230.53231128007533,374.9733743341809,171.25473543083945,351.9534224836764,294.10497333862816,438.85239507294057,1970.172669977588,59.35501427992703
15080102,245.83578290220285,319.8932007854378,160.0271751108576,273.2080494726991,229.43613161575385,391.9267025695853,2135.4159390452983,106.8306601228599
15080200,445.1029327382934,558.2850146731593,420.6375608656602,411.6890688648458,453.5228543669464,448.201841228277,1868.654495086945,287.5438280559644
15040006,272.5558495618147,235.49519310237795,227.7458064874383,340.5306227858851,302.5345694275526,333.0207331870374,1796.43686257758,196.82164913180176
15040002,360.31641440463534,402.6779741103035,310.2130981625314,450.3932832468898,362.7063549693454,343.888927202826,1776.2376845813685,195.228193835472
15040003,242.31524150293856,267.9835454200496,189.8736571103167,304.1968804371323,258.8358976407471,273.0244712064649,1828.117253466457,163.6897570770273
15040004,607.9578962548916,659.7813069537121,632.5950664718812,661.5132510720189,599.0829469576465,546.4691301863497,1606.6824756220071,318.7740227207302
18100204,454.4362146750767,412.8984990286656,475.0850572301576,344.19918616767285,477.5702149049532,507.8792828467024,1934.17598599105,89.99292147961222
15030102,154.93658910152456,187.8495898583749,134.12778390082323,140.90611404466003,258.4308691923036,164.07938855760267,1736.986537676061,200.6435507182113
13010002,413.5905744376408,444.6068738570116,389.6289161906056,474.09540474209376,416.0214197636064,451.0087672654341,1301.929321141531,257.8092755688585
13010005,546.9840011883936,602.7263462404609,552.4901885606467,568.9947241075365,482.99009572040353,540.3846260868221,1248.685794792483,481.735820131212
13020102,574.497077830107,582.2297585007487,566.2457214765728,602.533099241814,544.786198069427,678.4930352604604,1401.6673727174173,359.94703275985097
13030201,235.1820520875217,267.1288889957445,195.14718671250236,286.10852799127224,252.41307922696507,250.56685396356488,1952.84684582178,169.08067020050822
13030202,228.42687529217983,257.2170165463391,213.2591009525393,334.464284173238,256.11775191732096,208.92397679680852,1873.9427789294325,148.82922740345032
14040103,190.7395397872984,113.30922846984696,64.04048772790182,244.7143948613492,265.8701883268275,249.86796275405123,929.8553938275288,225.17809631533072
14040104,237.4526763056483,189.9266664761452,123.06541130422733,302.6104417625313,285.8202951618429,244.0735758046592,961.287265086258,282.1683083925945
14040102,361.3855933481246,412.69900058362686,292.2247355090148,362.4731724885718,313.2981810240765,246.0047841779865,905.469681544721,558.1982346468924
10180006,299.13516638878053,301.9284728887897,179.87263076139396,387.63561535777626,324.72027730202586,305.6699546532611,1151.7205591717586,323.3862312962342
14040200,246.8512722341261,202.45636778554757,88.77967459952181,316.1514807488104,285.0137780330266,330.71172807102005,1081.7581833890245,238.1697107132493
14040105,246.1922287263584,194.73982425879475,112.20820822492573,303.1685348458887,277.9298389589593,310.7852088708144,995.0403542613956,259.67911221913
10180003,381.2932917969831,365.1641380961785,266.1614463400068,390.6048543163905,382.9458501675143,455.46803833001337,1211.0017701478614,315.6015658063388
15020003,340.6521674486897,334.02955361100334,250.24950442039813,400.52512365600455,390.9488670875233,402.44318556032925,1458.3390283867002,235.142015511725
14080106,190.17336691900908,163.27570840591133,120.55408501889188,250.009394731557,245.8946174824936,247.35973533051492,1510.1903553806078,201.44669197937424
15020004,428.7132521105361,420.50546503877615,290.02587527808106,500.24249223723785,422.6943446991389,585.9034686026184,1511.3923034976417,269.7458562097217
15020006,476.2885485254874,559.2551369901515,356.3277865884605,529.633259904326,457.5535632219709,558.2737889557072,1554.4266011521863,296.653909677673
15020002,279.5978821888992,182.4826466219125,186.3912424906404,343.53399924831695,348.67521975502257,390.36246049513466,1454.5692233675486,238.04424832943144
15020001,418.6707405482306,343.77227108835206,383.15247165635833,486.57894108421686,479.69167276994006,446.7364734484344,1368.6198094342824,295.0000090693645
14080205,247.1911812924856,124.2896858863714,187.3970626255396,337.44834592866283,302.7101908115008,352.73659934637993,1555.7928082171832,170.53249770312567
14070006,294.2750038888488,130.42732030463608,209.64030404635315,385.5542121588053,343.9400317989579,512.1090093205244,1491.6739585945984,252.68458464942432
14070007,347.4112704478493,223.28171045309227,249.90207855302145,469.5195572258298,377.0169426571104,478.7032157740764,1348.442984913923,359.9129027824753
14080107,464.5149729433537,366.6356331668717,387.8181729733457,545.9832561721546,467.54293155838616,557.7759123887504,1425.0143827489217,372.3453348875409
14080101,560.5882587108865,528.8346494509916,487.8261538899733,607.2994213192123,538.0674259330935,687.2042276270904,1251.7657147225937,431.2209071251653
14080104,583.3402135391009,574.8056953305652,548.2069531766462,648.7948159961268,513.3280892049439,631.9879449575044,1164.707626691071,678.2410732223088
14030005,317.04621464196816,194.44000436932996,253.4647286197942,409.8249503381566,410.0440876643652,369.58497162739945,1330.1809783869303,312.2197246811993
14030002,576.2452167323246,515.836258976093,542.7058251798,623.0627355599149,529.3065626978058,611.2923385525619,1254.439506898702,507.4130698476575
14080203,443.1844735923565,377.4626986443908,348.466513942247,537.3548481718849,470.943794966668,485.382518712847,1477.012356952165,328.0625616455305
14030004,538.7809453040412,384.0782336800678,469.7902613368524,668.9225990849396,554.9218054728234,578.2732230377326,1257.9818284531527,498.61289765898897
14080202,463.1332620545178,381.5619275215293,378.35130426683673,565.180986273511,480.9958109486422,538.273582327775,1457.3291363131043,317.4903760288628
14010005,555.0171665205866,486.3045781381453,508.93688563325975,637.2152517389397,552.6583601710071,563.0241374126928,1144.9829990385665,557.2863376724165
14050007,383.830032210871,308.5443064494596,280.1931361224061,446.98579619142185,428.273338073219,442.46313333127233,1183.5090114590205,392.40594282028616
14060010,392.18224668224354,318.8593028812485,281.5838813812013,448.95268317205233,420.06066086188576,431.0351866176241,1068.58873695825,444.1292085215506
14030001,343.82610068938027,228.4898330203941,264.0116923084158,446.1833701821537,444.7114513286424,380.82925604852704,1252.683379749094,387.9631958726994
10180002,419.2382453108368,465.1546307513291,349.59584425103066,435.9807200556274,398.9421116578786,405.1227765546903,1131.6341813277438,630.9353916227773
14050003,391.8691965771477,345.157299475074,293.0109813376229,437.1570123410836,414.3867737833712,426.676838357073,1050.1675491709746,575.031999533387
14040109,256.83094228103715,210.0573558884105,157.41162309609612,321.74929381082586,307.4462325981372,258.1449997120416,1074.9503889743614,359.687512202068
14040107,316.679983450583,289.6623510950259,191.91452154847735,338.5071268236045,320.2980559794815,356.69507408351365,945.1635191905116,417.9211499851816
14040108,329.63601785143976,281.6077051537355,208.12197623125832,354.2250408217641,349.0231800191325,367.7443400904686,979.7215803058972,413.0180152198076
16010101,411.1487077856356,391.0610076113801,337.04127652962035,447.7971975904308,399.7269514049262,394.430950006795,950.4802754011912,636.4985291577376
16020101,538.7795559374376,482.8251054792608,520.7105997446549,560.5686842836,509.44946910132217,473.4744590739485,982.6441651037782,860.450963236199
10080001,343.0203585265018,352.72785671619647,287.816515534032,367.6729283990388,303.5188954698317,283.5063198122052,989.9720309292466,548.6263022168513
14040101,360.8017402156222,361.7735387779011,283.2022955635503,409.602668651278,353.8574824059368,303.56369342305067,887.1072992793939,543.2189451006548
17040102,429.9977777338288,451.2993480148802,411.34935865118257,396.82999345264767,382.3843074280918,345.3575350710325,861.3417564706161,860.4821414375592
17040103,471.41705070371233,490.09089295314334,492.34724876096845,441.338801957332,413.4647101163322,399.7657062750978,914.0168094877386,968.5683767198808
10190002,563.4524752021845,522.8797858817993,570.1319756844397,670.6663122576145,576.1839136175963,586.4875161105017,1165.6767598006932,502.41946646226535
10190001,413.81949666847805,443.6847504565126,366.6169875205237,494.5807566230017,429.9833338864053,368.4594585404116,1069.9232524631243,416.8642175449799
16060008,333.5536512145338,270.8336366616668,215.1848327238905,401.55652420880233,360.8097915757806,420.68255775409153,1151.533038296628,421.359023869715
15010011,302.30706071237233,209.22581684187503,185.31567080315705,389.24164731887015,354.4080616270219,427.2986374509461,1343.3460480206995,368.91283930350033
15010015,273.4874434170777,301.4854734460142,164.9077372047315,288.5409023170212,279.215339903671,466.6281173300152,1527.7426874989626,210.32595240034945
16060014,227.7022302189179,162.1594314068747,149.91034013923934,292.90766845969085,275.5698981328398,345.14587223417567,1425.0866180094567,258.98626909703614
16060015,233.32205444005984,236.8698807575988,175.0958717365805,219.07036717233075,276.41411088839186,392.326878224706,1655.6217066383756,231.90512701897669
15080302,320.5077759303348,342.5966659129862,283.65348345468755,373.44332523450777,319.93679390541024,360.4568791012891,1949.143227786046,248.1439974020528
15010010,304.94629851986866,163.93908362487318,302.44062537038246,378.9210989542452,367.29467876289806,356.24322944163987,1631.980994839774,378.0793298472152
15010005,402.4815938849074,347.0629821902861,350.3971500687255,435.3703358204575,391.5379461186917,532.9494126787753,1589.5574142178991,248.70918619941392
15030101,253.4343659747314,268.23236101987663,225.62789648243032,240.1978219539968,284.15951804099865,351.01574514574963,1845.81939522716,161.81280035765545
15010006,369.7764827287798,309.9209304550824,308.54444236269427,416.6485599746449,395.7694187068828,445.4349851091493,1525.2285547608035,341.14627680099875
15010009,316.05122270980115,270.04461680647563,224.7544938098575,409.3233138299791,358.90578628252445,349.40205771098965,1469.596230326051,365.1131502656903
15010003,423.9980684219045,342.8289723166533,347.930016209034,518.6066937638534,432.2314661479908,509.094610001912,1445.9189627871756,411.2259277386625
15030104,260.8787836490886,281.1987848793034,204.3165234208868,237.25779542571405,293.915701584937,404.97836035069565,1810.5018488640164,100.93432612928191
15030107,432.17425375008906,479.39598189544887,328.69198786903377,377.74035021868815,391.2047282183166,670.5873767819965,1906.297185748808,48.71073685037236
15050304,286.3964592414501,303.318867929719,243.86970976305787,297.255166063177,328.2263450770928,355.7248780351903,1850.8783922032349,231.0092737234342
15050306,230.26794867554835,245.99021952121865,156.64629735549846,254.01037178276857,258.36276026379085,318.95370885709315,1947.0781898284076,147.82399232297126
15050305,213.56563451137407,205.5018938781278,164.4118692058248,218.08020510148955,252.70878067261063,336.6134839172916,1854.5423146152932,174.86546296523187
15050303,303.3914088372743,329.6075606613676,257.66367320180285,324.2802884294174,338.60988797797603,332.3591070792503,1924.890319888772,126.75064415011718
15050100,350.25235158661616,375.5474796882758,293.6874816747695,373.3802821399777,367.8085537978523,432.7608741283263,1829.347722982732,210.96384433076344
15050203,399.1821559284126,441.6047902974786,357.4556397125048,433.84626009506616,410.4874587996878,448.74373541109975,1795.003478129286,269.7860911476148
15050302,438.6508917165892,457.3043209231831,331.60174920925283,498.0335799005394,427.977991212124,584.6811867252825,1673.5809016253145,307.74948998375174
15050201,364.7113180620045,392.1881963207996,353.41937966667746,417.4039595731603,374.72550779690334,363.0843966706198,1804.5971533974305,274.0308284896831
15040005,421.3545074710685,409.6939668416181,378.0071193062593,484.3769527947525,428.6039356147842,455.156829795212,1729.0078714297265,223.20680950063965
15010014,229.65289862976093,206.510825076047,153.6218484717129,230.34761952571412,297.6584567090737,351.3842949788629,1612.4054498294915,200.1402905779414
15010002,483.3766137041365,431.8857406069204,413.1602484179861,583.7766399968995,461.8306239750031,570.966396538818,1487.1997978501934,347.5287660878348
15010007,282.3939337554914,305.7588860491018,233.87401497760072,316.3102601901353,350.88508329240926,270.3706449141398,1580.881648427451,264.24428912555584
15010004,399.8476440191464,345.49466868087734,310.25769417912323,461.8926473043088,432.9135528337802,511.4376049045296,1452.2470340504665,343.51499563904656
15060201,464.7756703278693,548.8450415722472,385.6899467533105,515.7286902010256,499.7898823648335,419.5095079984919,1506.2061362869597,401.9356125288247
15030201,374.820470308941,509.3583450621183,336.2337442132508,386.8249866627898,433.9775968309248,285.4129326245357,1630.2007137739597,337.13728261876
15030103,227.12820162499025,273.1513496241076,215.88017147216956,211.96719552639243,323.228678134842,202.46729230475327,1751.0932789023952,218.39905648371237
15030106,136.53598971848265,112.67044695206891,98.7976365002345,114.86936728978672,199.00997548253144,295.58730309185773,1779.9573616991045,97.69094004963056
15030105,146.34585013888835,152.75880147218382,116.73305535243917,146.9874862152669,203.87504119543016,195.44194120982297,1979.1695577454825,105.11429312531028
15030204,220.539896301642,270.87282063927825,184.83704244320933,198.72466625916863,265.536937758289,262.5564189192735,1905.840132736841,169.46245516894612
15030202,429.2596798570185,565.1721355197616,425.1585572377496,428.4356753822467,475.5733255651298,340.70680864120834,1688.4022876219944,330.5471804186161
